,word,gold,exact_match_ratio,prediction_count,prediction_ratio
213,regression,تراجع,0.0,8,"[{'word': 'انحدار', 'ratio': 0.5}, {'word': 'الانحدار', 'ratio': 0.375}, {'word': 'تمثيل متجه', 'ratio': 0.125}]"
214,relation,علاقة,0.7777777777777778,9,"[{'word': 'علاقة', 'ratio': 0.7777777777777778}, {'word': 'تمثيل متجه', 'ratio': 0.1111111111111111}, {'word': 'العلاقة', 'ratio': 0.1111111111111111}]"
215,relations,علاقات,0.5,8,"[{'word': 'علاقات', 'ratio': 0.5}, {'word': 'العلاقات', 'ratio': 0.375}, {'word': 'تلاشي الوزن', 'ratio': 0.125}]"
216,representations,تمثيلات,0.25,8,"[{'word': 'التمثيلات', 'ratio': 0.625}, {'word': 'تمثيلات', 'ratio': 0.25}, {'word': 'محدد مسبق', 'ratio': 0.125}]"
217,research,بحث,0.7777777777777778,9,"[{'word': 'بحث', 'ratio': 0.7777777777777778}, {'word': 'البحث', 'ratio': 0.2222222222222222}]"
218,resources,الموارد,0.6666666666666666,9,"[{'word': 'الموارد', 'ratio': 0.6666666666666666}, {'word': 'موارد', 'ratio': 0.2222222222222222}, {'word': 'متجه', 'ratio': 0.1111111111111111}]"
219,retrieved,مسترجع,0.375,8,"[{'word': 'المسترجع', 'ratio': 0.5}, {'word': 'مسترجع', 'ratio': 0.375}, {'word': 'دالة الاسترجاع', 'ratio': 0.125}]"
220,search,البحث,0.1111111111111111,9,"[{'word': 'بحث', 'ratio': 0.8888888888888888}, {'word': 'البحث', 'ratio': 0.1111111111111111}]"
221,semantically,لغوياً,0.0,9,"[{'word': 'دلاليًا', 'ratio': 0.3333333333333333}, {'word': 'دلالياً', 'ratio': 0.3333333333333333}, {'word': 'من الناحية الدلالية', 'ratio': 0.2222222222222222}, {'word': 'فضاء متجه', 'ratio': 0.1111111111111111}]"
222,semantics,دلالات,0.0,9,"[{'word': 'الدلالات', 'ratio': 0.8888888888888888}, {'word': 'فضاء متجه', 'ratio': 0.1111111111111111}]"
223,sense,حسي,0.0,8,"[{'word': 'معنى', 'ratio': 0.75}, {'word': 'حاسة', 'ratio': 0.125}, {'word': 'حس', 'ratio': 0.125}]"
224,sentence,جملة,1.0,8,"[{'word': 'جملة', 'ratio': 1.0}]"
225,sentences,جمل,0.5555555555555556,9,"[{'word': 'جمل', 'ratio': 0.5555555555555556}, {'word': 'الجمل', 'ratio': 0.3333333333333333}, {'word': 'ربط المتجهات', 'ratio': 0.1111111111111111}]"
226,sentiment,شعور,0.0,9,"[{'word': 'المشاعر', 'ratio': 0.2222222222222222}, {'word': 'مشاعر', 'ratio': 0.2222222222222222}, {'word': 'العاطفة', 'ratio': 0.1111111111111111}, {'word': 'الانطباع', 'ratio': 0.1111111111111111}, {'word': 'ربط المتجهات', 'ratio': 0.1111111111111111}, {'word': 'الشعور', 'ratio': 0.1111111111111111}, {'word': 'الآراء', 'ratio': 0.1111111111111111}]"
227,seq2seq,seq2seq,0.125,8,"[{'word': 'تسلسل', 'ratio': 0.25}, {'word': 'تسلسل إلى تسلسل', 'ratio': 0.125}, {'word': 'نموذج تسلسل إلى تسلسل', 'ratio': 0.125}, {'word': 'التسلسل إلى التسلسل', 'ratio': 0.125}, {'word': 'التحويل التسلسلي', 'ratio': 0.125}, {'word': 'التسلسل إلى تسلسل', 'ratio': 0.125}, {'word': 'seq2seq', 'ratio': 0.125}]"
228,sequences,تسلسل,0.0,10,"[{'word': 'تسلسلات', 'ratio': 0.6}, {'word': 'سلاسل', 'ratio': 0.3}, {'word': 'متواليات', 'ratio': 0.1}]"
229,shared,مشترك,0.8888888888888888,9,"[{'word': 'مشترك', 'ratio': 0.8888888888888888}, {'word': 'رمز الإدخال', 'ratio': 0.1111111111111111}]"
230,similarity,تشابه,0.6,10,"[{'word': 'تشابه', 'ratio': 0.6}, {'word': 'التشابه', 'ratio': 0.2}, {'word': 'تشابهدالة التشابه', 'ratio': 0.1}, {'word': 'البحث عن التشابه', 'ratio': 0.1}]"
231,simultaneous,متزامن,0.8888888888888888,9,"[{'word': 'متزامن', 'ratio': 0.8888888888888888}, {'word': 'نموذج توليدي احتمالي', 'ratio': 0.1111111111111111}]"
232,social,اجتماعي,0.7777777777777778,9,"[{'word': 'اجتماعي', 'ratio': 0.7777777777777778}, {'word': 'مجتمعي', 'ratio': 0.1111111111111111}, {'word': 'وحدة تصاعدية', 'ratio': 0.1111111111111111}]"
233,softmax,softmax,0.0,8,"[{'word': 'السوفتماكس', 'ratio': 0.25}, {'word': 'سوفتماكس', 'ratio': 0.25}, {'word': 'السوفتمكس', 'ratio': 0.125}, {'word': 'شجرة البادئات', 'ratio': 0.125}, {'word': 'السوفت ماكس', 'ratio': 0.125}, {'word': 'الدالة اللينة', 'ratio': 0.125}]"
234,source,مصدر,1.0,8,"[{'word': 'مصدر', 'ratio': 1.0}]"
235,spans,امتدادات,0.2222222222222222,9,"[{'word': 'نطاقات', 'ratio': 0.2222222222222222}, {'word': 'امتدادات', 'ratio': 0.2222222222222222}, {'word': 'مدد', 'ratio': 0.1111111111111111}, {'word': 'الامتدادات', 'ratio': 0.1111111111111111}, {'word': 'النطاقات', 'ratio': 0.1111111111111111}, {'word': 'الأقسام', 'ratio': 0.1111111111111111}, {'word': 'المجالات', 'ratio': 0.1111111111111111}]"
236,spatial,مكاني,0.6666666666666666,9,"[{'word': 'مكاني', 'ratio': 0.6666666666666666}, {'word': 'فضائي', 'ratio': 0.1111111111111111}, {'word': 'فراغي', 'ratio': 0.1111111111111111}, {'word': 'المكاني', 'ratio': 0.1111111111111111}]"
237,speech,الكلام,0.75,8,"[{'word': 'الكلام', 'ratio': 0.75}, {'word': 'الحديث', 'ratio': 0.125}, {'word': 'الخطاب', 'ratio': 0.125}]"
238,spoken,منطوق,0.25,8,"[{'word': 'منطوق', 'ratio': 0.25}, {'word': 'المنطوق', 'ratio': 0.25}, {'word': 'مُتحدث', 'ratio': 0.25}, {'word': 'المنطوقة', 'ratio': 0.125}, {'word': 'محكي', 'ratio': 0.125}]"
239,statistical,إحصائي,1.0,9,"[{'word': 'إحصائي', 'ratio': 1.0}]"
240,structure,بنية,0.25,8,"[{'word': 'الهيكل', 'ratio': 0.5}, {'word': 'بنية', 'ratio': 0.25}, {'word': 'البنية', 'ratio': 0.125}, {'word': 'خوارزمية ليفنبرج-ماركاردت', 'ratio': 0.125}]"
241,structured,منظمة,0.0,8,"[{'word': 'منظم', 'ratio': 0.625}, {'word': 'مهيكل', 'ratio': 0.125}, {'word': 'مُنَظَّم', 'ratio': 0.125}, {'word': 'هيكلية', 'ratio': 0.125}]"
242,subword,الكلمات الفرعية,0.0,10,"[{'word': 'الكلمة الفرعية', 'ratio': 0.4}, {'word': 'الجزء الفرعي', 'ratio': 0.2}, {'word': 'كلمة فرعية', 'ratio': 0.2}, {'word': 'قطعة فرعية', 'ratio': 0.1}, {'word': 'وحدة صرفية', 'ratio': 0.1}]"
243,summarizing,تلخيص,0.875,8,"[{'word': 'تلخيص', 'ratio': 0.875}, {'word': 'حساب المتجهات', 'ratio': 0.125}]"
244,syntactic,النحوي,0.125,8,"[{'word': 'نحوي', 'ratio': 0.875}, {'word': 'النحوي', 'ratio': 0.125}]"
245,system,نظام,0.7777777777777778,9,"[{'word': 'نظام', 'ratio': 0.7777777777777778}, {'word': 'بروب-بانك', 'ratio': 0.1111111111111111}, {'word': 'النظام', 'ratio': 0.1111111111111111}]"
246,systems,نظم,0.0,9,"[{'word': 'الأنظمة', 'ratio': 0.6666666666666666}, {'word': 'أنظمة', 'ratio': 0.2222222222222222}, {'word': 'بروب-بانك', 'ratio': 0.1111111111111111}]"
247,tagging,وضع علامات,0.0,9,"[{'word': 'توسيم', 'ratio': 0.2222222222222222}, {'word': 'وسم', 'ratio': 0.2222222222222222}, {'word': 'تسلسل العلامات', 'ratio': 0.1111111111111111}, {'word': 'تعليم العلامات', 'ratio': 0.1111111111111111}, {'word': 'التعليم', 'ratio': 0.1111111111111111}, {'word': 'الوسم', 'ratio': 0.1111111111111111}, {'word': 'وضع العلامات', 'ratio': 0.1111111111111111}]"
248,tasks,مهام,0.125,8,"[{'word': 'المهام', 'ratio': 0.75}, {'word': 'اسم الدور', 'ratio': 0.125}, {'word': 'مهام', 'ratio': 0.125}]"
249,terminology,مصطلح,0.0,9,"[{'word': 'مصطلحات', 'ratio': 0.6666666666666666}, {'word': 'المصطلحات', 'ratio': 0.3333333333333333}]"
250,text,النص,0.0,9,"[{'word': 'نص', 'ratio': 1.0}]"
251,texts,نصوص,0.7777777777777778,9,"[{'word': 'نصوص', 'ratio': 0.7777777777777778}, {'word': 'إطار احتمالي', 'ratio': 0.1111111111111111}, {'word': 'النصوص', 'ratio': 0.1111111111111111}]"
252,token,رمز,0.7777777777777778,9,"[{'word': 'رمز', 'ratio': 0.7777777777777778}, {'word': 'صياغة احتمالية', 'ratio': 0.1111111111111111}, {'word': 'توكن', 'ratio': 0.1111111111111111}]"
253,tokens,رموز,0.3333333333333333,9,"[{'word': 'الرموز', 'ratio': 0.5555555555555556}, {'word': 'رموز', 'ratio': 0.3333333333333333}, {'word': 'تقسيم الرموز', 'ratio': 0.1111111111111111}]"
254,training,تدريب,0.8,10,"[{'word': 'تدريب', 'ratio': 0.8}, {'word': 'حساب المتجهات', 'ratio': 0.1}, {'word': 'التدريب', 'ratio': 0.1}]"
255,transformer,محول,0.1111111111111111,9,"[{'word': 'المحول', 'ratio': 0.7777777777777778}, {'word': 'تمثيل فضاء متجه', 'ratio': 0.1111111111111111}, {'word': 'محول', 'ratio': 0.1111111111111111}]"
256,transformers,محولات,0.0,10,"[{'word': 'المحولات', 'ratio': 0.7}, {'word': 'حساب المتجهات', 'ratio': 0.1}, {'word': 'المحوّلات', 'ratio': 0.1}, {'word': 'المحوِّلات', 'ratio': 0.1}]"
257,translation,الترجمة,0.2222222222222222,9,"[{'word': 'ترجمة', 'ratio': 0.6666666666666666}, {'word': 'الترجمة', 'ratio': 0.2222222222222222}, {'word': 'تصنيف متعدد الفئات', 'ratio': 0.1111111111111111}]"
258,translations,الترجمات,0.8888888888888888,9,"[{'word': 'الترجمات', 'ratio': 0.8888888888888888}, {'word': 'محدد مسبق', 'ratio': 0.1111111111111111}]"
259,unseen,غير المرئيي,0.0,9,"[{'word': 'غير مرئي', 'ratio': 0.7777777777777778}, {'word': 'التوزيع اللاحق التقديري', 'ratio': 0.1111111111111111}, {'word': 'غير المرئي', 'ratio': 0.1111111111111111}]"
260,unsupervised,غير الخاضع للإشراف,0.0,9,"[{'word': 'غير مُراقب', 'ratio': 0.3333333333333333}, {'word': 'غير مُشرف', 'ratio': 0.2222222222222222}, {'word': 'غير المراقب', 'ratio': 0.1111111111111111}, {'word': 'صياغة احتمالية', 'ratio': 0.1111111111111111}, {'word': 'غير خاضع للإشراف', 'ratio': 0.1111111111111111}, {'word': 'غير مشرف', 'ratio': 0.1111111111111111}]"
261,user,مستخدم,0.7777777777777778,9,"[{'word': 'مستخدم', 'ratio': 0.7777777777777778}, {'word': 'المستخدم', 'ratio': 0.2222222222222222}]"
262,utterances,اقوال,0.0,9,"[{'word': 'العبارات', 'ratio': 0.2222222222222222}, {'word': 'التعابير', 'ratio': 0.2222222222222222}, {'word': 'التعبيرات', 'ratio': 0.2222222222222222}, {'word': 'كشف الشذوذ', 'ratio': 0.1111111111111111}, {'word': 'الإلقاءات', 'ratio': 0.1111111111111111}, {'word': 'نطوقات', 'ratio': 0.1111111111111111}]"
263,vectors,متجهات,0.5555555555555556,9,"[{'word': 'متجهات', 'ratio': 0.5555555555555556}, {'word': 'المتجهات', 'ratio': 0.3333333333333333}, {'word': 'توزيع', 'ratio': 0.1111111111111111}]"
264,verb,فعل,0.75,8,"[{'word': 'فعل', 'ratio': 0.75}, {'word': 'الأداء التنبؤي', 'ratio': 0.125}, {'word': 'الفعل', 'ratio': 0.125}]"
265,verbs,أفعال,0.125,8,"[{'word': 'الأفعال', 'ratio': 0.75}, {'word': 'الأداء التنبؤي', 'ratio': 0.125}, {'word': 'أفعال', 'ratio': 0.125}]"
266,visual,مرئي,0.2222222222222222,9,"[{'word': 'بصري', 'ratio': 0.6666666666666666}, {'word': 'مرئي', 'ratio': 0.2222222222222222}, {'word': 'مجموع البادئات', 'ratio': 0.1111111111111111}]"
267,weights,أوزان,0.375,8,"[{'word': 'الأوزان', 'ratio': 0.5}, {'word': 'أوزان', 'ratio': 0.375}, {'word': 'معامل الزخم', 'ratio': 0.125}]"
268,word,كلمة,0.875,8,"[{'word': 'كلمة', 'ratio': 0.875}, {'word': 'مقياس جيب التمام', 'ratio': 0.125}]"
269,word2vec,word2vec,0.1111111111111111,9,"[{'word': 'وورد2فك', 'ratio': 0.4444444444444444}, {'word': 'وورد تو فيك', 'ratio': 0.3333333333333333}, {'word': 'word2vec', 'ratio': 0.1111111111111111}, {'word': 'Word2Vec', 'ratio': 0.1111111111111111}]"
270,words,كلمات,0.5,8,"[{'word': 'كلمات', 'ratio': 0.5}, {'word': 'الكلمات', 'ratio': 0.5}]"
271,written,مكتوب,0.8,10,"[{'word': 'مكتوب', 'ratio': 0.8}, {'word': 'كتابي', 'ratio': 0.2}]"
